date,code,name,market,total_shares,foreign_shares,foreign_ratio
2026-01-08,9911,櫻花,TWSE,222389584,39541145,17.78
2026-01-08,9912,偉聯,TWSE,54170569,8490620,15.67
2026-01-08,9914,美利達,TWSE,298983800,71525121,23.92
2026-01-08,9917,中保科,TWSE,451197093,178241347,39.5
2026-01-08,9918,欣天然,TWSE,180537453,4596616,2.54
2026-01-08,9919,康那香,TWSE,195362750,9713880,4.97
2026-01-08,9921,巨大,TWSE,392064626,100988971,25.75
2026-01-08,9924,福興,TWSE,150761736,17151157,11.37
2026-01-08,9925,新保,TWSE,387489605,69157045,17.84
2026-01-08,9926,新海,TWSE,179504075,488613,0.27
2026-01-08,9927,泰銘,TWSE,120000000,8239461,6.86
2026-01-08,9928,中視,TWSE,70724583,0,0.0
2026-01-08,9929,秋雨,TWSE,101280000,218342,0.21
2026-01-08,9930,中聯資源,TWSE,248540368,5165600,2.07
2026-01-08,9931,欣高,TWSE,120369303,576333,0.47
2026-01-08,9933,中鼎,TWSE,892693124,77981887,8.73
2026-01-08,9934,成霖,TWSE,411016962,60312236,14.67
2026-01-08,9935,慶豐富,TWSE,177838926,10368578,5.83
2026-01-08,9937,全國,TWSE,309043000,5006203,1.61
2026-01-08,9938,百和,TWSE,297963902,54609785,18.32
2026-01-08,9939,宏全,TWSE,295786475,39311787,13.29
2026-01-08,9940,信義,TWSE,736846500,31199297,4.23
2026-01-08,9941,裕融,TWSE,575636346,32029828,5.56
2026-01-08,9941A,裕融甲特,TWSE,100000000,9032,0.0
2026-01-08,9942,茂順,TWSE,83161320,2717344,3.26
2026-01-08,9943,好樂迪,TWSE,125171510,1397011,1.11
2026-01-08,9944,新麗,TWSE,105908100,1010494,0.95
2026-01-08,9945,潤泰新,TWSE,2844225086,286445405,10.07
2026-01-08,9946,三發地產,TWSE,326554150,6219012,1.9
2026-01-08,9955,佳龍,TWSE,104435829,5441483,5.21
2026-01-08,9958,世紀鋼,TWSE,246896665,31528625,12.76
2026-01-09,0000,,TWSE,0,0,0.0
2026-01-09,0002,,TWSE,0,0,0.0
2026-01-09,0003,,TWSE,0,0,0.0
2026-01-09,0004,,TWSE,0,0,0.0
2026-01-09,0005,,TWSE,0,0,0.0
2026-01-09,0050,元大台灣50,TWSE,15561500000,554348702,3.56
2026-01-09,0051,元大中型100,TWSE,23500000,134216,0.57
2026-01-09,0052,富邦科技,TWSE,1768500000,15554327,0.87
2026-01-09,0053,元大電子,TWSE,4988000,60573,1.21
2026-01-09,0055,元大MSCI金融,TWSE,80654000,449152,0.55
2026-01-09,0056,元大高股息,TWSE,14155534000,67113169,0.47
2026-01-09,0057,富邦摩台,TWSE,1527000,62105,4.06
2026-01-09,0061,元大寶滬深,TWSE,118116000,6389249,5.4
2026-01-09,00625K,富邦上証+R,TWSE,333000,0,0.0
2026-01-09,00631L,元大台灣50正2,TWSE,102584000,2755977,2.68
2026-01-09,00632R,元大台灣50反1,TWSE,1843207730,18561540,1.0
2026-01-09,00633L,富邦上証正2,TWSE,167958000,1959000,1.16
2026-01-09,00634R,富邦上証反1,TWSE,47256000,2707000,5.72
2026-01-09,00635U,期元大S&P黃金,TWSE,211014000,34586288,16.39
2026-01-09,00636,國泰中國A50,TWSE,140825000,601431,0.42
2026-01-09,00636K,國泰中國A50+U,TWSE,62100,0,0.0
2026-01-09,00637L,元大滬深300正2,TWSE,1053606000,16076500,1.52
2026-01-09,00638R,元大滬深300反1,TWSE,33448000,328000,0.98
2026-01-09,00639,富邦深100,TWSE,139403000,2316003,1.66
2026-01-09,00640L,富邦日本正2,TWSE,9919000,101000,1.01
2026-01-09,00641R,富邦日本反1,TWSE,80258000,0,0.0
2026-01-09,00642U,期元大S&P石油,TWSE,222821000,3228812,1.44
2026-01-09,00643,群益深証中小,TWSE,98573000,13089000,13.27
2026-01-09,00643K,群益深証中小+R,TWSE,127000,0,0.0
2026-01-09,00645,富邦日本,TWSE,49497000,469923,0.94
2026-01-09,00646,元大S&P500,TWSE,512985000,8976222,1.74
2026-01-09,00647L,元大S&P500正2,TWSE,6916000,156136,2.25
2026-01-09,00648R,元大S&P500反1,TWSE,160688000,1211000,0.75
2026-01-09,00650L,復華香港正2,TWSE,140338000,6331000,4.51
2026-01-09,00651R,復華香港反1,TWSE,35692000,891000,2.49
2026-01-09,00652,富邦印度,TWSE,68035000,217476,0.31
2026-01-09,00653L,富邦印度正2,TWSE,16403000,201000,1.22
2026-01-09,00654R,富邦印度反1,TWSE,20466000,2000,0.0
2026-01-09,00655L,國泰中國A50正2,TWSE,90458000,1090290,1.2
2026-01-09,00656R,國泰中國A50反1,TWSE,20357000,6000,0.02
2026-01-09,00657,國泰日經225,TWSE,7084000,499770,7.05
2026-01-09,00657K,國泰日經225+U,TWSE,2900,0,0.0
2026-01-09,00660,元大歐洲50,TWSE,7531000,28595,0.37
2026-01-09,00661,元大日經225,TWSE,23425000,203564,0.86
2026-01-09,00662,富邦NASDAQ,TWSE,650529000,8855959,1.36
2026-01-09,00663L,國泰臺灣加權正2,TWSE,87663000,2155655,2.45
2026-01-09,00664R,國泰臺灣加權反1,TWSE,741075000,0,0.0
2026-01-09,00665L,富邦恒生國企正2,TWSE,503965000,5902000,1.17
2026-01-09,00666R,富邦恒生國企反1,TWSE,15124000,934000,6.17
2026-01-09,00668,國泰美國道瓊,TWSE,10033000,194765,1.94
2026-01-09,00668K,國泰美國道瓊+U,TWSE,2500,0,0.0
2026-01-09,00669R,國泰美國道瓊反1,TWSE,222117000,174000,0.07
2026-01-09,00670L,富邦NASDAQ正2,TWSE,85145000,226472,0.26
2026-01-09,00671R,富邦NASDAQ反1,TWSE,617384000,410000,0.06
2026-01-09,00673R,期元大S&P原油反1,TWSE,84550646,298750,0.35
2026-01-09,00674R,期元大S&P黃金反1,TWSE,93103000,516000,0.55
2026-01-09,00675L,富邦臺灣加權正2,TWSE,104286000,631628,0.6
2026-01-09,00676R,富邦臺灣加權反1,TWSE,130333683,708666,0.54
2026-01-09,00678,群益那斯達克生技,TWSE,7948000,256775,3.23
2026-01-09,00680L,元大美債20正2,TWSE,2957076000,20678060,0.69
2026-01-09,00681R,元大美債20反1,TWSE,7594000,874000,11.5
2026-01-09,00682U,期元大美元指數,TWSE,7644000,167000,2.18
2026-01-09,00683L,期元大美元指正2,TWSE,11934000,297000,2.48
2026-01-09,00684R,期元大美元指反1,TWSE,10188000,0,0.0
2026-01-09,00685L,群益臺灣加權正2,TWSE,24139000,119129,0.49
2026-01-09,00686R,群益臺灣加權反1,TWSE,146776000,132000,0.08
2026-01-09,00688L,國泰20年美債正2,TWSE,1304615000,13747000,1.05
2026-01-09,00689R,國泰20年美債反1,TWSE,6889000,569000,8.25
2026-01-09,00690,兆豐藍籌30,TWSE,76830000,252305,0.32
2026-01-09,00692,富邦公司治理,TWSE,661780000,1200638,0.18
2026-01-09,00693U,期街口S&P黃豆,TWSE,98166000,1269020,1.29
2026-01-09,00700,富邦恒生國企,TWSE,51483000,1498396,2.91
2026-01-09,00701,國泰股利精選30,TWSE,218391000,3639507,1.66
2026-01-09,00702,國泰標普低波高息,TWSE,6688000,1145472,17.12
2026-01-09,00703,台新MSCI中國,TWSE,11550000,150000,1.29
2026-01-09,00706L,期元大S&P日圓正2,TWSE,211270853,188000,0.08
2026-01-09,00707R,期元大S&P日圓反1,TWSE,5855000,0,0.0
2026-01-09,00708L,期元大S&P黃金正2,TWSE,85073000,1151587,1.35
2026-01-09,00709,富邦歐洲,TWSE,16460000,55066,0.33
2026-01-09,00710B,復華彭博非投等債,TWSE,186261000,2185900,1.17
2026-01-09,00711B,復華彭博新興債,TWSE,1006261000,827947,0.08
2026-01-09,00712,復華富時不動產,TWSE,4641011000,72036166,1.55
2026-01-09,00713,元大台灣高息低波,TWSE,2541512000,25980970,1.02
2026-01-09,00714,群益道瓊美國地產,TWSE,26067000,322500,1.23
2026-01-09,00715L,期街口布蘭特正2,TWSE,484191793,52255500,10.79
2026-01-09,00717,富邦美國特別股,TWSE,147105000,2662880,1.81
2026-01-09,00728,第一金工業30,TWSE,43423000,1004615,2.31
2026-01-09,00730,富邦臺灣優質高息,TWSE,78044000,374621,0.48
2026-01-09,00731,復華富時高息低波,TWSE,37100000,1692477,4.56
2026-01-09,00733,富邦臺灣中小,TWSE,131966000,2271559,1.72
2026-01-09,00735,國泰臺韓科技,TWSE,14289000,296956,2.07
2026-01-09,00736,國泰新興市場,TWSE,6727000,1103000,16.39
2026-01-09,00737,國泰AI機器人,TWSE,23538000,287999,1.22
2026-01-09,00738U,期元大道瓊白銀,TWSE,209799000,16983731,8.09
2026-01-09,00739,元大MSCI A股,TWSE,28488000,444000,1.55
2026-01-09,00752,中信中國50,TWSE,318216000,3058988,0.96
2026-01-09,00753L,中信中國50正2,TWSE,722157000,15535000,2.15
2026-01-09,00757,統一FANG+,TWSE,358994000,7168150,1.99
2026-01-09,00762,元大全球AI,TWSE,58748000,1782229,3.03
2026-01-09,00763U,期街口道瓊銅,TWSE,63065000,849154,1.34
2026-01-09,00770,國泰北美科技,TWSE,84958000,86873,0.1
2026-01-09,00771,元大US高息特別股,TWSE,15225000,53000,0.34
2026-01-09,00775B,新光投等債15+,TWSE,232100000,452000,0.19
2026-01-09,00783,富邦中証500,TWSE,10531000,373000,3.54
2026-01-09,00830,國泰費城半導體,TWSE,563965000,6147637,1.09
2026-01-09,00850,元大臺灣ESG永續,TWSE,445444000,3675947,0.82
2026-01-09,00851,台新全球AI,TWSE,6525000,68702,1.05
2026-01-09,00852L,國泰美國道瓊正2,TWSE,8865000,779000,8.78
2026-01-09,00861,元大全球未來通訊,TWSE,71912000,487318,0.67
2026-01-09,00865B,國泰US短期公債,TWSE,160744000,1782785,1.1
2026-01-09,00875,國泰網路資安,TWSE,14988000,260357,1.73
2026-01-09,00876,元大全球5G,TWSE,79024000,199012,0.25
2026-01-09,00878,國泰永續高股息,TWSE,20805790000,181992192,0.87
2026-01-09,00881,國泰台灣科技龍頭,TWSE,2358903000,20359311,0.86
2026-01-09,00882,中信中國高股息,TWSE,2356349000,6239974,0.26
2026-01-09,00885,富邦越南,TWSE,786238000,33752987,4.29
2026-01-09,00891,中信關鍵半導體,TWSE,1180590000,16848841,1.42
2026-01-09,00892,富邦台灣半導體,TWSE,250292000,2051266,0.81
2026-01-09,00893,國泰智能電動車,TWSE,417884000,1895216,0.45
2026-01-09,00894,中信小資高價30,TWSE,140509000,1094510,0.77
2026-01-09,00895,富邦未來車,TWSE,173916000,1150840,0.66
2026-01-09,00896,中信綠能及電動車,TWSE,283880000,14710568,5.18
2026-01-09,00897,富邦基因免疫生技,TWSE,179012000,1443600,0.8
2026-01-09,00898,國泰基因免疫革命,TWSE,184476000,1852140,1.0
2026-01-09,00899,FT潔淨能源,TWSE,19135000,119914,0.62
2026-01-09,00900,富邦特選高股息30,TWSE,2510525000,32207591,1.28
2026-01-09,00901,永豐智能車供應鏈,TWSE,79349000,923100,1.16
2026-01-09,00902,中信電池及儲能,TWSE,349497000,2806762,0.8
2026-01-09,00903,富邦元宇宙,TWSE,68721000,974001,1.41
2026-01-09,00904,新光臺灣半導體30,TWSE,155112000,468671,0.3
2026-01-09,00905,FT臺灣Smart,TWSE,376327000,1453286,0.38
2026-01-09,00907,永豐優息存股,TWSE,196633000,1379164,0.7
2026-01-09,00908,富邦入息REITs+,TWSE,40916000,1238751,3.02
2026-01-09,00909,國泰數位支付服務,TWSE,222704000,9439335,4.23
2026-01-09,00910,第一金太空衛星,TWSE,62439000,1749582,2.8
2026-01-09,00911,兆豐洲際半導體,TWSE,17403000,563712,3.23
2026-01-09,00912,中信臺灣智慧50,TWSE,54253000,212465,0.39
2026-01-09,00913,兆豐台灣晶圓製造,TWSE,10766000,153636,1.42
2026-01-09,00915,凱基優選高股息30,TWSE,1008483000,5657147,0.56
2026-01-09,00916,國泰全球品牌50,TWSE,69919000,1333463,1.9
2026-01-09,00917,中信特選金融,TWSE,38978000,113866,0.29
2026-01-09,00918,大華優利高填息30,TWSE,3681264000,66397712,1.8
2026-01-09,00919,群益台灣精選高息,TWSE,18127635000,197213701,1.08
2026-01-09,00920,富邦ESG綠色電力,TWSE,10780000,1397871,12.96
2026-01-09,00921,兆豐龍頭等權重,TWSE,94770000,1486586,1.56
2026-01-09,00922,國泰台灣領袖50,TWSE,1648686000,220705368,13.38
2026-01-09,00923,群益台ESG低碳50,TWSE,792923000,1177165,0.14
2026-01-09,00924,復華S&P500成長,TWSE,480603000,2137526,0.44
2026-01-09,00926,凱基全球菁英55,TWSE,93482000,1756593,1.87
2026-01-09,00927,群益半導體收益,TWSE,559397000,2763400,0.49
2026-01-09,00929,復華台灣科技優息,TWSE,7168639000,47001474,0.65
2026-01-09,00930,永豐ESG低碳高息,TWSE,261279000,4606065,1.76
2026-01-09,00932,兆豐永續高息等權,TWSE,243783000,2195125,0.9
2026-01-09,00934,中信成長高股息,TWSE,483026000,8601623,1.78
2026-01-09,00935,野村臺灣新科技50,TWSE,420004000,12139495,2.89
2026-01-09,00936,台新永續高息中小,TWSE,564297000,10657906,1.88
2026-01-09,00938,凱基優選30,TWSE,96516000,1343650,1.39
2026-01-09,00939,統一台灣高息動能,TWSE,1894976000,36884333,1.94
2026-01-09,00940,元大台灣價值高息,TWSE,10615865000,57082523,0.53
2026-01-09,00941,中信上游半導體,TWSE,521791000,6724775,1.28
2026-01-09,00943,兆豐電子高息等權,TWSE,50889000,963330,1.89
2026-01-09,00944,野村趨勢動能高息,TWSE,100581000,1958600,1.94
2026-01-09,00945B,凱基美國非投等債,TWSE,930818000,22696117,2.43
2026-01-09,00946,群益科技高息成長,TWSE,716746000,10949854,1.52
2026-01-09,00947,台新臺灣IC設計,TWSE,126364000,421950,0.33
2026-01-09,00949,復華日本龍頭,TWSE,204428000,986135,0.48
2026-01-09,00951,台新日本半導體,TWSE,184542000,4410570,2.39
2026-01-09,00952,凱基台灣AI50,TWSE,242775000,9933998,4.09
2026-01-09,00953B,群益優選非投等債,TWSE,4131675000,37986785,0.91
2026-01-09,00954,中信日本半導體,TWSE,68747000,974900,1.41
2026-01-09,00956,中信日經高股息,TWSE,25630000,468000,1.82
2026-01-09,00960,野村全球航運龍頭,TWSE,129495000,1756014,1.35
2026-01-09,00961,FT臺灣永續高息,TWSE,185511000,15699552,8.46
2026-01-09,00962,台新AI優息動能,TWSE,56920000,816710,1.43
2026-01-09,00963,中信全球高股息,TWSE,93433000,974210,1.04
2026-01-09,00964,中信亞太高股息,TWSE,28124000,587000,2.08
2026-01-09,00965,元大航太防衛科技,TWSE,726492000,11889790,1.63
2026-01-09,00971,野村美國研發龍頭,TWSE,98677000,621851,0.63
2026-01-09,00972,野村日本動能高息,TWSE,21672000,4530600,20.9
2026-01-09,00980A,主動野村臺灣優選,TWSE,618230000,6400464,1.03
2026-01-09,00981A,主動統一台股增長,TWSE,3145709000,22210206,0.7
2026-01-09,00981T,平衡凱基雙核收息,TWSE,129761000,1294000,0.99
2026-01-09,00982A,主動群益台灣強棒,TWSE,1909936000,57177267,2.99
2026-01-09,00982D,主動富邦動態入息,TWSE,108729000,13661000,12.56
2026-01-09,00982T,平衡兆豐台美動能,TWSE,50097000,26000,0.05
2026-01-09,00983A,主動中信ARK創新,TWSE,299186000,7471112,2.49
2026-01-09,00983D,主動富邦複合收益,TWSE,102697000,3531000,3.43
2026-01-09,00984A,主動安聯台灣高息,TWSE,319458000,992732,0.31
2026-01-09,00985A,主動野村台灣50,TWSE,509289000,6912833,1.35
2026-01-09,00985B,群益ESG投等債0-5,TWSE,496501000,29741700,5.99
2026-01-09,00986A,主動台新龍頭成長,TWSE,64827000,1236663,1.9
2026-01-09,00987A,主動台新優勢成長,TWSE,199643000,6841690,3.42
2026-01-09,00988A,主動統一全球創新,TWSE,781437000,19288750,2.46
2026-01-09,00989A,主動摩根美國科技,TWSE,131617000,6541507,4.97
2026-01-09,00990A,主動元大AI新經濟,TWSE,2000022000,52479632,2.62
2026-01-09,00991A,主動復華未來50,TWSE,1727416000,35870412,2.07
2026-01-09,00992A,主動群益科技創新,TWSE,1069455000,26903900,2.51
2026-01-09,00994A,主動第一金台股優,TWSE,91190000,655010,0.71
2026-01-09,1101,台泥,TWSE,7551181742,1406840704,18.63
2026-01-09,1101B,台泥乙特,TWSE,200000000,84248,0.04
2026-01-09,1102,亞泥,TWSE,3546562881,619458953,17.46
2026-01-09,1103,嘉泥,TWSE,790247459,35075025,4.43
2026-01-09,1104,環泥,TWSE,686681816,112079428,16.32
2026-01-09,1108,幸福,TWSE,404738049,5159334,1.27
2026-01-09,1109,信大,TWSE,341158868,7983240,2.34
2026-01-09,1110,東泥,TWSE,572000797,33800087,5.9
2026-01-09,1201,味全,TWSE,506062914,27448555,5.42
2026-01-09,1203,味王,TWSE,240000000,3911054,1.62
2026-01-09,1210,大成,TWSE,894767222,90190740,10.07
2026-01-09,1213,大飲,TWSE,56622627,12151,0.02
2026-01-09,1215,卜蜂,TWSE,294790098,120774354,40.96
2026-01-09,1216,統一,TWSE,5682015421,1875523544,33.0
2026-01-09,1217,愛之味,TWSE,494513336,40384256,8.16
2026-01-09,1218,泰山,TWSE,499999038,15227876,3.04
2026-01-09,1219,福壽,TWSE,341238364,17536419,5.13
2026-01-09,1220,台榮,TWSE,177077944,12367298,6.98
2026-01-09,1225,福懋油,TWSE,242268306,3405199,1.4
2026-01-09,1227,佳格,TWSE,915089591,53462837,5.84
2026-01-09,1229,聯華,TWSE,1795960668,172996228,9.63
2026-01-09,1231,聯華食,TWSE,298454475,8589744,2.87
2026-01-09,1232,大統益,TWSE,159974915,3537003,2.21
2026-01-09,1233,天仁,TWSE,90591948,4996913,5.51
2026-01-09,1234,黑松,TWSE,401871094,19372083,4.82
2026-01-09,1235,興泰,TWSE,188577836,356256,0.18
2026-01-09,1236,宏亞,TWSE,86674008,386422,0.44
2026-01-09,1256,鮮活果汁-KY,TWSE,35772160,1542965,4.31
2026-01-09,1301,台塑,TWSE,6365740781,1763677551,27.7
2026-01-09,1303,南亞,TWSE,7930821589,2264214937,28.54
2026-01-09,1304,台聚,TWSE,1188763500,338333076,28.46
2026-01-09,1305,華夏,TWSE,581050494,23930282,4.11
2026-01-09,1307,三芳,TWSE,397818126,26008828,6.53
2026-01-09,1308,亞聚,TWSE,593743919,29445508,4.95
2026-01-09,1309,台達化,TWSE,397586848,8286608,2.08
2026-01-09,1310,台苯,TWSE,527869764,30610455,5.79
2026-01-09,1312,國喬,TWSE,1106620328,63653939,5.75
2026-01-09,1312A,國喬特,TWSE,20000000,447334,2.23
2026-01-09,1313,聯成,TWSE,1349689607,96941127,7.18
2026-01-09,1314,中石化,TWSE,3784850130,364023834,9.61
2026-01-09,1315,達新,TWSE,99099000,1142752,1.15
2026-01-09,1316,上曜,TWSE,367089019,16863964,4.59
2026-01-09,1319,東陽,TWSE,591477068,76843994,12.99
2026-01-09,1321,大洋,TWSE,227228268,15803672,6.95
2026-01-09,1323,永裕,TWSE,91274554,1535864,1.68
2026-01-09,1324,地球,TWSE,75121882,428150,0.56
2026-01-09,1325,恆大,TWSE,85281198,2268351,2.65
2026-01-09,1326,台化,TWSE,5861186291,1942352662,33.13
2026-01-09,1337,再生-KY,TWSE,268954729,67028666,24.92
2026-01-09,1338,廣華-KY,TWSE,83840000,5118224,6.1
2026-01-09,1339,昭輝,TWSE,74123875,768467,1.03
2026-01-09,1340,勝悅-KY,TWSE,152922855,40955902,26.78
2026-01-09,1341,富林-KY,TWSE,52850634,42179451,79.8
2026-01-09,1342,八貫,TWSE,79248902,21464707,27.08
2026-01-09,1402,遠東新,TWSE,5352875227,1012928456,18.92
2026-01-09,1409,新纖,TWSE,1618409286,192780701,11.91
2026-01-09,1410,南染,TWSE,62000000,11593855,18.69
2026-01-09,1413,宏洲,TWSE,132112454,473851,0.35
2026-01-09,1414,東和,TWSE,198000000,2444369,1.23
2026-01-09,1416,廣豐,TWSE,185342168,11084406,5.98
2026-01-09,1417,嘉裕,TWSE,189941840,1703596,0.89
2026-01-09,1418,東華,TWSE,56834309,518026,0.91
2026-01-09,1419,新紡,TWSE,300041280,3121059,1.04
2026-01-09,1423,利華,TWSE,99648000,1394754,1.39
2026-01-09,1432,大魯閣,TWSE,108000000,511939,0.47
2026-01-09,1434,福懋,TWSE,1684664637,114469726,6.79
2026-01-09,1435,中福,TWSE,139780080,258310,0.18
2026-01-09,1436,華友聯,TWSE,172700652,7662796,4.43
2026-01-09,1437,勤益控,TWSE,203371284,16852533,8.28
2026-01-09,1438,三地開發,TWSE,111205759,497915,0.44
2026-01-09,1439,雋揚,TWSE,92000000,441231,0.47
2026-01-09,1440,南紡,TWSE,1656815857,125844408,7.59
2026-01-09,1441,大東,TWSE,71744387,846838,1.18
2026-01-09,1442,名軒,TWSE,366211358,44702281,12.2
2026-01-09,1443,立益物流,TWSE,135343011,302451,0.22
2026-01-09,1444,力麗,TWSE,995595059,51533458,5.17
2026-01-09,1445,大宇,TWSE,130666034,3589615,2.74
2026-01-09,1446,宏和,TWSE,137709513,9163757,6.65
2026-01-09,1447,力鵬,TWSE,910071242,43082157,4.73
2026-01-09,1449,佳和,TWSE,127114572,7714432,6.06
2026-01-09,1451,年興,TWSE,198000000,11626016,5.87
2026-01-09,1452,宏益,TWSE,132641400,2450166,1.84
2026-01-09,1453,大將,TWSE,113243048,513780,0.45
2026-01-09,1454,台富,TWSE,129833848,444622,0.34
2026-01-09,1455,集盛,TWSE,531688380,12634974,2.37
2026-01-09,1456,怡華,TWSE,93720000,425653,0.45
2026-01-09,1457,宜進,TWSE,316730022,5359947,1.69
2026-01-09,1459,聯發,TWSE,358628907,5534403,1.54
2026-01-09,1460,宏遠,TWSE,694643484,11226330,1.61
2026-01-09,1463,強盛新,TWSE,173268381,17267867,9.96
2026-01-09,1464,得力,TWSE,425575733,7589045,1.78
2026-01-09,1465,偉全,TWSE,103607267,447105,0.43
2026-01-09,1466,聚隆,TWSE,111157320,1516497,1.36
2026-01-09,1467,南緯,TWSE,233624667,44553970,19.07
2026-01-09,1468,昶和,TWSE,160405244,3109003,1.93
2026-01-09,1470,大統新創,TWSE,85767000,175147,0.2
2026-01-09,1471,首利,TWSE,150414536,1168264,0.77
2026-01-09,1472,三洋實業,TWSE,52488082,476316,0.9
2026-01-09,1473,台南,TWSE,146153534,7805400,5.34
2026-01-09,1474,弘裕,TWSE,129896969,581426,0.44
2026-01-09,1475,業旺,TWSE,66016749,347838,0.52
2026-01-09,1476,儒鴻,TWSE,274367111,90051097,32.82
2026-01-09,1477,聚陽,TWSE,246693713,48293592,19.57
2026-01-09,1503,士電,TWSE,520972223,158945934,30.5
2026-01-09,1504,東元,TWSE,2376440684,341628641,14.37
2026-01-09,1506,正道,TWSE,300388501,1464734,0.48
2026-01-09,1512,瑞利,TWSE,98183498,4999462,5.09
2026-01-09,1513,中興電,TWSE,503112515,75448023,14.99
2026-01-09,1514,亞力,TWSE,273108473,35416535,12.96
2026-01-09,1515,力山,TWSE,181473500,9389628,5.17
2026-01-09,1516,川飛,TWSE,40008195,808648,2.02
2026-01-09,1517,利奇,TWSE,220000007,5007744,2.27
2026-01-09,1519,華城,TWSE,315880844,62537962,19.79
2026-01-09,1521,大億,TWSE,76230000,25113830,32.94
2026-01-09,1522,堤維西,TWSE,312897881,15204504,4.85
2026-01-09,1522A,堤維西甲特,TWSE,30000000,485,0.0
2026-01-09,1524,耿鼎,TWSE,165310397,2687266,1.62
2026-01-09,1525,江申,TWSE,73400135,192352,0.26
2026-01-09,1526,日馳,TWSE,60000000,1083095,1.8
2026-01-09,1527,鑽全,TWSE,138570640,14006842,10.1
2026-01-09,1528,恩德,TWSE,191331000,8833751,4.61
2026-01-09,1529,樂事綠能,TWSE,155095074,2422637,1.56
2026-01-09,1530,亞崴,TWSE,94594171,581840,0.61
2026-01-09,1531,高林股,TWSE,182108080,2249830,1.23
2026-01-09,1532,勤美,TWSE,422604271,38689072,9.15
2026-01-09,1533,車王電,TWSE,98547486,5682250,5.76
2026-01-09,1535,中宇,TWSE,123742552,1131616,0.91
2026-01-09,1536,和大,TWSE,278959513,18871459,6.76
2026-01-09,1537,廣隆,TWSE,82062794,12271336,14.95
2026-01-09,1538,正峰,TWSE,32300000,4948,0.01
2026-01-09,1539,巨庭,TWSE,65370000,777411,1.18
2026-01-09,1540,喬福,TWSE,85473612,2719360,3.18
2026-01-09,1541,錩泰,TWSE,78800000,7764666,9.85
2026-01-09,1558,伸興,TWSE,66535631,4044739,6.07
2026-01-09,1560,中砂,TWSE,146277234,40524319,27.7
2026-01-09,1563,巧新,TWSE,230782140,3771157,1.63
2026-01-09,1568,倉佑,TWSE,103086559,1223075,1.18
2026-01-09,1582,信錦,TWSE,144268604,10088318,6.99
2026-01-09,1583,程泰,TWSE,109400372,244747,0.22
2026-01-09,1587,吉茂,TWSE,80055672,16349420,20.42
2026-01-09,1589,永冠-KY,TWSE,153135941,6046525,3.94
2026-01-09,1590,亞德客-KY,TWSE,199999998,156291107,78.14
2026-01-09,1597,直得,TWSE,89261804,3193617,3.57
2026-01-09,1598,岱宇,TWSE,179142092,3865288,2.15
